Account,date,daily_pnl,net_pnl_after_fee,trade_count,avg_trade_size,total_volume,avg_leverage,pnl_std,win_rate,long_ratio,close_ratio,total_fees,fear_greed_value,daily_pnl_roll3,trade_count_roll3,win_rate_roll3,fear_greed_value_roll3,daily_pnl_lag1,win_rate_lag1,pnl_std_lag1,next_day_pnl,profitability_bucket
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,3099.7765142999997,41,550.1919512195121,22557.87,0.1833973170731707,150.9455706323418,0.5853658536585366,0.14634146341463414,0.5853658536585366,6.1437547,43.0,-1014.9982890000001,35.0,0.484126984126984,27.333333333333332,608.246567,0.6071428571428571,63.922619432133025,490.32631200000003,Low Profit
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,397.72802057,47,536.6263829787234,25221.44,0.08294219540546988,13.07340651050037,0.7872340425531915,0.6808510638297872,0.574468085106383,7.08501143,48.0,359.7951709999988,47.333333333333336,0.4736805842634697,47.666666666666664,287.27875,0.5,13.573736290586538,64.653448,Low Profit
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,6382.114587,154,2393.760844155844,368639.17,0.19290478224046587,79.21423959255615,0.948051948051948,0.34415584415584416,0.948051948051948,56.965182999999996,72.0,1408.2026763333333,144.66666666666666,0.5593831754382212,38.666666666666664,2933.203058,0.9938837920489296,14.370569675177387,1250.258199,High Profit
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.4512,10092.134914,167,1633.4878443113773,272792.47000000003,0.00886156431362401,214.01376842202214,0.2155688622754491,0.6826347305389222,0.2155688622754491,56.316286,72.0,-152.69345,52.0,0.0,38.666666666666664,0.0,0.0,0.0,-3500.0,Loss
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-25,4221.156399,4196.90080075,54,2398.331666666667,129509.91,0.06767301542513163,549.3257111056738,0.07407407407407407,0.9259259259259259,0.0,24.25559825,75.0,2527.526158,167.33333333333334,0.6490602682438252,76.33333333333333,1693.493165,0.584070796460177,9.085285890561135,0.0,Low Profit
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1555.956456,1551.9858070300002,48,282.42354166666667,13556.33,0.043652025548938184,93.09500459627726,0.3125,0.22916666666666666,0.16666666666666666,3.97064897,73.0,2920.938486999999,93.66666666666667,0.4429744656210501,72.0,122.88999600000001,0.30526315789473685,3.716800995848181,1530.919365,High Profit
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,-5862.0887760000005,-5891.703001,12,7051.005833333334,84612.07,0.05474547562391449,541.5732947428777,0.0,0.0,1.0,29.614225,25.0,-4985.235728333333,32.333333333333336,0.31313131313131315,37.333333333333336,2676.6850000000004,0.9393939393939394,271.1500366527638,-43753.361578,Loss
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-04,266.39774,199.07524200000003,34,19800.74058823529,673225.1799999999,0.11721211368308779,37.77837218146135,1.0,0.0,1.0,67.322498,28.0,3428.882365,116.0,0.3895131086142322,37.333333333333336,0.0,0.0,0.0,24553.54115,High Profit
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,207.983482,201.82716088150002,22,1384.9813636363635,30469.59,0.5617446212274847,16.3457459686164,0.45454545454545453,0.5909090909090909,0.4090909090909091,6.1563211185,34.0,243.95533566666666,32.333333333333336,0.3490196078431373,27.666666666666668,41.479757,0.6470588235294118,4.745011587896464,232.00072600000001,Low Profit
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-22,2971.896355,2705.685625,61,17456.443770491805,1064843.07,0.1591853819527851,109.93025599249779,0.4098360655737705,0.5245901639344263,0.4098360655737705,266.21073,84.0,4557.803981,124.66666666666667,0.38469635847493305,76.33333333333333,2953.3108039999997,0.43478260869565216,94.40852396913627,6749.1349199999995,High Profit
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-28,6899.2458320000005,6873.43136,56,1317.0667857142857,73755.74,0.0371632840212834,138.1907936759193,1.0,0.0,0.0,25.814472,72.0,1971.5498546666668,145.66666666666666,0.21938162351141702,73.66666666666667,0.0,0.0,0.0,0.0,Low Profit
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-14,0.0,0.0,1,0.65,0.65,2.8827390455916267e-05,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,33.333333333333336,0.0,0.0,0.0,36165.56933,High Profit
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,-8.398064,2,11997.235,23994.47,0.10940283490504535,0.0,0.0,1.0,0.0,8.398064,71.0,800.9847703333334,11.0,0.3544973544973545,72.66666666666667,2273.29301,0.6190476190476191,159.09505564294037,0.0,Low Profit
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,109.90750199999998,31.055474719999996,211,2385.7656398104264,503396.55,0.019666090720117695,25.99920134882489,0.3791469194312796,0.5497630331753555,0.009478672985781991,78.85202728,47.0,443.76834333333335,93.33333333333333,0.15227796833517432,46.0,0.0,0.0,0.0,2760.439779,High Profit
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-18,48.185146,47.541375,6,116.12333333333333,696.74,0.00355188243243655,13.048888550004444,0.3333333333333333,0.16666666666666666,0.0,0.643771,83.0,0.0,10.333333333333334,0.0,29.333333333333332,0.0,0.0,0.0,0.0,Low Profit
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,31.266804999999998,24.970582,49,460.97204081632657,22587.63,0.04609736081265937,2.0391473922780037,0.3673469387755102,0.0,0.3673469387755102,6.296223,72.0,658.8521013333333,210.0,0.39378704084586436,75.66666666666667,129.13883900000002,0.36363636363636365,15.436587702614386,51.081143,Low Profit
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.354452,427.316381,26,1109.076923076923,28836.0,0.17142145409050963,29.655492945921022,0.7692307692307693,0.8846153846153846,0.7692307692307693,10.038071,20.0,2996.2069923333315,58.0,0.47717261152794094,24.666666666666668,163.73415,0.3023255813953488,10.614594053092034,291.46926,Low Profit
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-12,0.0,-382.13009800000003,24,53073.62666666667,1273767.04,0.4120746746821451,0.0,0.0,1.0,0.0,382.13009800000003,43.0,11800.137277,103.0,0.4259259259259259,26.666666666666668,19858.73334,1.0,352.7181663756611,32724.19729,High Profit
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-25,-1059.724367,-1082.02569325,35,5163.3108571428575,180715.88,0.16389125897166842,159.77034531594902,0.0,0.9142857142857143,0.0,22.30132625,73.0,-20675.74831699999,557.0,0.3332625247829926,72.0,-5527.2852139999995,0.04938271604938271,204.52319672685098,3103.720794,High Profit
